rental_id,rental_date,return_date,customer_lastname,store_id,rental_store_city,film_title,film_rental_duration,film_rental_rate,film_replacement_cost,film_rating
13541,2005-08-20 03:41:41.000,2005-08-24 23:14:41.000,HARRIS,2,Woodridge,FALCON VOLUME,5,4.99,21.99,PG-13
13542,2005-08-20 03:41:57.000,2005-08-29 03:21:57.000,ROBERTSON,2,Woodridge,WRATH MILE,5,0.99,17.99,NC-17
13543,2005-08-20 03:43:13.000,2005-08-29 07:14:13.000,SPENCER,2,Woodridge,INSTINCT AIRPORT,4,2.99,21.99,PG
13544,2005-08-20 03:44:26.000,2005-08-27 22:11:26.000,BREAUX,2,Woodridge,ALAMO VIDEOTAPE,6,0.99,16.99,G
13545,2005-08-20 03:50:15.000,2005-08-27 22:24:15.000,ESTEP,2,Woodridge,CHAMBER ITALIAN,7,4.99,14.99,NC-17
13546,2005-08-20 03:50:24.000,2005-08-28 03:04:24.000,HEATON,2,Woodridge,MADRE GABLES,7,2.99,27.99,PG-13
13547,2005-08-20 03:53:16.000,2005-08-25 04:02:16.000,RICKETTS,1,Lethbridge,PLUTO OLEANDER,5,4.99,9.99,R
13548,2005-08-20 03:53:20.000,2005-08-27 21:54:20.000,WEINER,2,Woodridge,WARDROBE PHANTOM,6,2.99,19.99,G
13549,2005-08-20 03:58:41.000,2005-08-28 22:49:41.000,JENNINGS,2,Woodridge,CALIFORNIA BIRDS,4,4.99,19.99,NC-17
13550,2005-08-20 03:58:51.000,2005-08-28 00:45:51.000,VASQUEZ,2,Woodridge,AUTUMN CROW,3,4.99,13.99,G
13551,2005-08-20 04:00:30.000,2005-08-21 06:26:30.000,BARCLAY,1,Lethbridge,DISTURBING SCARFACE,6,2.99,27.99,R
13552,2005-08-20 04:03:51.000,2005-08-23 02:48:51.000,LUMPKIN,1,Lethbridge,COLOR PHILADELPHIA,6,2.99,19.99,G
13553,2005-08-20 04:07:21.000,2005-08-28 09:55:21.000,LINTON,2,Woodridge,WATCH TRACY,5,0.99,12.99,PG
13554,2005-08-20 04:08:39.000,2005-08-28 07:11:39.000,GARDINER,1,Lethbridge,MINE TITANS,3,4.99,12.99,PG-13
13555,2005-08-20 04:09:50.000,2005-08-29 05:20:50.000,FOSTER,2,Woodridge,PRIMARY GLASS,7,0.99,16.99,G
13556,2005-08-20 04:10:26.000,2005-08-26 06:45:26.000,HERRERA,2,Woodridge,STRANGERS GRAFFITI,4,4.99,22.99,R
13557,2005-08-20 04:12:41.000,2005-08-21 02:33:41.000,LEWIS,2,Woodridge,KICK SAVANNAH,3,0.99,10.99,PG-13
13558,2005-08-20 04:13:17.000,2005-08-24 06:38:17.000,PFEIFFER,1,Lethbridge,FROST HEAD,5,0.99,13.99,PG
13559,2005-08-20 04:16:07.000,2005-08-24 23:23:07.000,HIDALGO,2,Woodridge,LOCK REAR,7,2.99,10.99,R
13560,2005-08-20 04:17:16.000,2005-08-28 08:38:16.000,COOK,1,Lethbridge,CONQUERER NUTS,4,4.99,14.99,G
13561,2006-02-14 15:16:03.000,,ASHCRAFT,1,Lethbridge,PURE RUNNER,3,2.99,25.99,NC-17
13562,2005-08-20 04:31:45.000,2005-08-25 09:59:45.000,ADAMS,1,Lethbridge,WRONG BEHAVIOR,6,2.99,10.99,PG-13
13563,2005-08-20 04:33:31.000,2005-08-24 07:08:31.000,HUEY,2,Woodridge,CELEBRITY HORN,7,0.99,24.99,PG-13
13564,2005-08-20 04:34:46.000,2005-08-28 23:18:46.000,ADAMS,1,Lethbridge,CHRISTMAS MOONSHINE,7,0.99,21.99,NC-17
13565,2005-08-20 04:38:52.000,2005-08-27 07:17:52.000,JOHNSTON,1,Lethbridge,ROMAN PUNK,7,0.99,28.99,NC-17
13566,2005-08-20 04:45:32.000,2005-08-28 02:12:32.000,EGGLESTON,1,Lethbridge,WASH HEAVENLY,7,4.99,22.99,R
13567,2005-08-20 04:49:21.000,2005-08-26 10:27:21.000,FRAZIER,2,Woodridge,CANYON STOCK,7,0.99,26.99,R
13568,2005-08-20 05:02:46.000,2005-08-27 03:12:46.000,PALMER,2,Woodridge,EGG IGBY,4,2.99,20.99,PG
13569,2005-08-20 05:02:59.000,2005-08-28 00:51:59.000,WREN,2,Woodridge,HOLES BRANNIGAN,7,4.99,27.99,PG
13570,2005-08-20 05:04:57.000,2005-08-24 06:19:57.000,ARMSTRONG,2,Woodridge,NATIONAL STORY,4,2.99,19.99,NC-17
13571,2005-08-20 05:05:14.000,2005-08-25 03:59:14.000,DOWD,1,Lethbridge,ELEMENT FREDDY,6,4.99,28.99,NC-17
13572,2005-08-20 05:07:27.000,2005-08-23 23:33:27.000,ANDERSON,1,Lethbridge,CHILL LUCK,6,0.99,17.99,PG
13573,2005-08-20 05:10:14.000,2005-08-22 00:59:14.000,MURPHY,2,Woodridge,PATTON INTERVIEW,4,2.99,22.99,PG
13574,2005-08-20 05:10:39.000,2005-08-21 02:21:39.000,WALDROP,1,Lethbridge,LICENSE WEEKEND,7,2.99,28.99,NC-17
13575,2005-08-20 05:15:20.000,2005-08-28 07:36:20.000,PERRYMAN,1,Lethbridge,MOTHER OLEANDER,3,0.99,20.99,R
13576,2005-08-20 05:19:56.000,2005-08-22 09:08:56.000,FERNANDEZ,1,Lethbridge,MOCKINGBIRD HOLLYWOOD,4,0.99,27.99,PG
13577,2006-02-14 15:16:03.000,,BETANCOURT,1,Lethbridge,STATE WASTELAND,4,2.99,13.99,NC-17
13578,2006-02-14 15:16:03.000,,CROUSE,2,Woodridge,VARSITY TRIP,7,2.99,14.99,NC-17
13579,2005-08-20 05:22:06.000,2005-08-28 02:33:06.000,PURDY,2,Woodridge,UNCUT SUICIDES,7,2.99,29.99,PG-13
13580,2005-08-20 05:23:34.000,2005-08-23 02:45:34.000,SEAL,2,Woodridge,WEDDING APOLLO,3,0.99,14.99,PG
13581,2005-08-20 05:26:15.000,2005-08-21 11:07:15.000,MARSHALL,1,Lethbridge,GRINCH MASSAGE,7,4.99,25.99,R
13582,2005-08-20 05:28:11.000,2005-08-23 02:06:11.000,PAYNE,2,Woodridge,BABY HALL,5,4.99,23.99,NC-17
13583,2005-08-20 05:29:45.000,2005-08-26 06:49:45.000,KELLY,1,Lethbridge,ARMAGEDDON LOST,5,0.99,10.99,G
13584,2006-02-14 15:16:03.000,,CORNISH,1,Lethbridge,SUNDANCE INVASION,5,0.99,21.99,NC-17
13585,2005-08-20 05:32:23.000,2005-08-27 23:36:23.000,ALLARD,2,Woodridge,RIDER CADDYSHACK,5,2.99,28.99,PG
13586,2005-08-20 05:40:33.000,2005-08-25 01:32:33.000,FORMAN,2,Woodridge,WRATH MILE,5,0.99,17.99,NC-17
13587,2006-02-14 15:16:03.000,,FRANCISCO,1,Lethbridge,LOVELY JINGLE,3,2.99,18.99,PG
13588,2005-08-20 05:47:11.000,2005-08-28 02:45:11.000,SHELTON,1,Lethbridge,CLASH FREDDY,6,2.99,12.99,G
13589,2005-08-20 05:47:25.000,2005-08-23 01:29:25.000,VEST,2,Woodridge,QUEEN LUKE,5,4.99,22.99,PG
13590,2005-08-20 05:48:59.000,2005-08-25 00:44:59.000,MAY,1,Lethbridge,WEDDING APOLLO,3,0.99,14.99,PG
13591,2005-08-20 05:50:05.000,2005-08-27 08:43:05.000,HEATON,1,Lethbridge,PILOT HOOSIERS,6,2.99,17.99,PG
13592,2005-08-20 05:50:35.000,2005-08-23 04:52:35.000,ALLARD,1,Lethbridge,FORRESTER COMANCHEROS,7,4.99,22.99,NC-17
13593,2005-08-20 05:50:52.000,2005-08-27 05:28:52.000,SWAFFORD,2,Woodridge,BEACH HEARTBREAKERS,6,2.99,16.99,G
13594,2005-08-20 05:53:31.000,2005-08-23 09:01:31.000,MILLER,1,Lethbridge,RUN PACIFIC,3,0.99,25.99,R
13595,2005-08-20 05:54:27.000,2005-08-29 01:25:27.000,NOLAND,1,Lethbridge,CHOCOLAT HARRY,5,0.99,16.99,NC-17
13596,2005-08-20 05:58:58.000,2005-08-27 08:35:58.000,TUBBS,1,Lethbridge,BULWORTH COMMANDMENTS,4,2.99,14.99,G
13597,2005-08-20 05:59:05.000,2005-08-24 05:38:05.000,WATSON,2,Woodridge,SLIPPER FIDELITY,5,0.99,14.99,PG-13
13598,2005-08-20 05:59:17.000,2005-08-29 01:02:17.000,JENSEN,2,Woodridge,NASH CHOCOLAT,6,2.99,21.99,PG-13
13599,2005-08-20 06:00:03.000,2005-08-29 07:56:03.000,DANIELS,1,Lethbridge,RIVER OUTLAW,4,0.99,29.99,PG-13
13600,2005-08-20 06:00:25.000,2005-08-28 02:39:25.000,HERZOG,2,Woodridge,BREAKFAST GOLDFINGER,5,4.99,18.99,G
13601,2005-08-20 06:01:15.000,2005-08-29 06:14:15.000,CARPENTER,1,Lethbridge,INVASION CYCLONE,5,2.99,12.99,PG
13602,2005-08-20 06:02:02.000,2005-08-27 04:51:02.000,QUINTANILLA,1,Lethbridge,NATIONAL STORY,4,2.99,19.99,NC-17
13603,2005-08-20 06:02:48.000,2005-08-29 09:39:48.000,BARFIELD,1,Lethbridge,DANGEROUS UPTOWN,7,4.99,26.99,PG
13604,2005-08-20 06:03:33.000,2005-08-21 07:06:33.000,SCARBOROUGH,2,Woodridge,VOICE PEACH,6,0.99,22.99,PG-13
13605,2005-08-20 06:06:17.000,2005-08-26 00:53:17.000,HAVENS,1,Lethbridge,WHISPERER GIANT,4,4.99,24.99,PG-13
13606,2005-08-20 06:07:01.000,2005-08-27 04:59:01.000,RICE,1,Lethbridge,ALONE TRIP,3,0.99,14.99,R
13607,2005-08-20 06:08:42.000,2005-08-21 01:59:42.000,MATTOX,2,Woodridge,MONEY HAROLD,3,2.99,17.99,PG
13608,2005-08-20 06:10:44.000,2005-08-24 07:08:44.000,ELLIOTT,1,Lethbridge,TOMATOES HELLFIGHTERS,6,0.99,23.99,PG
13609,2005-08-20 06:11:51.000,2005-08-23 04:13:51.000,SPEAR,2,Woodridge,BERETS AGENT,5,2.99,24.99,PG-13
13610,2005-08-20 06:14:12.000,2005-08-26 00:44:12.000,WILLIAMS,1,Lethbridge,MALLRATS UNITED,4,0.99,25.99,PG
13611,2005-08-20 06:20:42.000,2005-08-28 10:07:42.000,REYNOLDS,1,Lethbridge,FLAMINGOS CONNECTICUT,4,4.99,28.99,PG-13
13612,2005-08-20 06:22:08.000,2005-08-28 02:22:08.000,ABNEY,2,Woodridge,CHOCOLAT HARRY,5,0.99,16.99,NC-17
13613,2005-08-20 06:23:53.000,2005-08-29 11:40:53.000,FIELDS,1,Lethbridge,LOLA AGENT,4,4.99,24.99,PG
13614,2005-08-20 06:28:37.000,2005-08-22 07:54:37.000,BOUDREAU,2,Woodridge,SNOWMAN ROLLERCOASTER,3,0.99,27.99,G
13615,2005-08-20 06:28:53.000,2005-08-27 11:40:53.000,BOLIN,2,Woodridge,HAUNTING PIANIST,5,0.99,22.99,R
13616,2005-08-20 06:30:33.000,2005-08-27 09:29:33.000,CHAVEZ,2,Woodridge,GOODFELLAS SALUTE,4,4.99,22.99,PG
13617,2005-08-20 06:35:30.000,2005-08-29 09:03:30.000,SEAL,2,Woodridge,TERMINATOR CLUB,5,4.99,11.99,R
13618,2005-08-20 06:36:46.000,2005-08-29 05:17:46.000,HEATON,1,Lethbridge,BOOGIE AMELIE,6,4.99,11.99,R
13619,2005-08-20 06:39:26.000,2005-08-23 05:22:26.000,SCHWARZ,1,Lethbridge,DOCTOR GRAIL,4,2.99,29.99,G
13620,2005-08-20 06:41:27.000,2005-08-24 11:02:27.000,SIMMONS,1,Lethbridge,LEBOWSKI SOLDIERS,6,2.99,17.99,PG-13
13621,2005-08-20 06:43:44.000,2005-08-23 06:25:44.000,WOFFORD,2,Woodridge,SORORITY QUEEN,6,0.99,17.99,NC-17
13622,2005-08-20 06:45:32.000,2005-08-25 02:40:32.000,MAULDIN,1,Lethbridge,ROCK INSTINCT,4,0.99,28.99,G
13623,2005-08-20 06:49:46.000,2005-08-25 05:19:46.000,SCHULER,2,Woodridge,SUIT WALLS,3,4.99,12.99,R
13624,2005-08-20 06:51:02.000,2005-08-29 02:39:02.000,RICHARDSON,2,Woodridge,BREAKFAST GOLDFINGER,5,4.99,18.99,G
13625,2005-08-20 06:52:03.000,2005-08-27 07:43:03.000,ELLINGTON,1,Lethbridge,ALASKA PHANTOM,6,0.99,22.99,PG
13626,2005-08-20 06:55:24.000,2005-08-29 12:32:24.000,ELY,1,Lethbridge,CELEBRITY HORN,7,0.99,24.99,PG-13
13627,2005-08-20 06:59:00.000,2005-08-29 11:43:00.000,WAGGONER,1,Lethbridge,CENTER DINOSAUR,5,4.99,12.99,PG
13628,2005-08-20 07:03:53.000,2005-08-22 11:27:53.000,KINDER,1,Lethbridge,DESTINY SATURDAY,4,4.99,20.99,G
13629,2005-08-20 07:04:07.000,2005-08-25 12:36:07.000,DOUGLASS,2,Woodridge,HANOVER GALAXY,5,4.99,21.99,NC-17
13630,2005-08-20 07:05:56.000,2005-08-29 04:15:56.000,HANSON,2,Woodridge,ROBBERS JOON,7,2.99,26.99,PG-13
13631,2005-08-20 07:07:37.000,2005-08-22 04:01:37.000,ELROD,2,Woodridge,DETAILS PACKER,4,4.99,17.99,R
13632,2005-08-20 07:10:52.000,2005-08-29 10:19:52.000,MOELLER,1,Lethbridge,SWEETHEARTS SUSPECTS,3,0.99,13.99,G
13633,2005-08-20 07:13:47.000,2005-08-24 11:25:47.000,BAUGHMAN,1,Lethbridge,RACER EGG,7,2.99,19.99,NC-17
13634,2005-08-20 07:16:45.000,2005-08-22 03:38:45.000,CURRIER,2,Woodridge,CRAFT OUTFIELD,6,0.99,17.99,NC-17
13635,2005-08-20 07:17:35.000,2005-08-29 06:27:35.000,LUCAS,1,Lethbridge,CHITTY LOCK,6,2.99,24.99,G
13636,2005-08-20 07:20:09.000,2005-08-23 09:58:09.000,GILLILAND,1,Lethbridge,FLASH WARS,3,4.99,21.99,NC-17
13637,2005-08-20 07:21:15.000,2005-08-24 10:13:15.000,MARTINO,1,Lethbridge,KISS GLORY,5,4.99,11.99,PG-13
13638,2005-08-20 07:21:15.000,2005-08-23 11:09:15.000,HARKINS,2,Woodridge,REAP UNFAITHFUL,6,2.99,26.99,PG-13
13639,2005-08-20 07:22:07.000,2005-08-23 11:24:07.000,SLONE,2,Woodridge,MADNESS ATTACKS,4,0.99,14.99,PG-13
13640,2005-08-20 07:22:53.000,2005-08-21 11:54:53.000,WINDHAM,2,Woodridge,RUNAWAY TENENBAUMS,6,0.99,17.99,NC-17
13641,2005-08-20 07:34:42.000,2005-08-26 05:18:42.000,OBRIEN,1,Lethbridge,BLANKET BEVERLY,7,2.99,21.99,G
13642,2005-08-20 07:42:17.000,2005-08-29 10:49:17.000,MILNER,1,Lethbridge,WATERSHIP FRONTIER,6,0.99,28.99,G
13643,2005-08-20 07:42:24.000,2005-08-26 09:13:24.000,MEEK,1,Lethbridge,LOST BIRD,4,2.99,21.99,PG-13
13644,2005-08-20 07:46:30.000,2005-08-27 01:54:30.000,KENYON,1,Lethbridge,DAY UNFAITHFUL,3,4.99,16.99,G
13645,2005-08-20 07:47:05.000,2005-08-23 02:58:05.000,SCHILLING,2,Woodridge,ARABIA DOGMA,6,0.99,29.99,NC-17
13646,2005-08-20 07:47:08.000,2005-08-29 08:33:08.000,FRAZIER,2,Woodridge,EXTRAORDINARY CONQUERER,6,2.99,29.99,G
13647,2005-08-20 07:48:07.000,2005-08-28 07:56:07.000,DELUCA,2,Woodridge,REDEMPTION COMFORTS,3,2.99,20.99,NC-17
13648,2005-08-20 07:48:10.000,2005-08-22 12:15:10.000,FORSYTHE,1,Lethbridge,STREETCAR INTENTIONS,5,4.99,11.99,R
13649,2005-08-20 07:48:38.000,2005-08-23 07:43:38.000,JENSEN,2,Woodridge,FOOL MOCKINGBIRD,3,4.99,24.99,PG
13650,2005-08-20 07:49:06.000,2005-08-28 10:11:06.000,MORRISSEY,2,Woodridge,MINDS TRUMAN,3,4.99,22.99,PG-13
13651,2005-08-20 07:50:08.000,2005-08-21 07:11:08.000,HOLLAND,1,Lethbridge,DONNIE ALLEY,4,0.99,20.99,NC-17
13652,2005-08-20 07:52:34.000,2005-08-23 08:58:34.000,TORRES,1,Lethbridge,MARRIED GO,7,2.99,22.99,G
13653,2005-08-20 07:54:54.000,2005-08-29 06:43:54.000,PORTER,2,Woodridge,TEEN APOLLO,3,4.99,25.99,G
13654,2005-08-20 07:58:21.000,2005-08-21 09:40:21.000,BULL,1,Lethbridge,GAMES BOWFINGER,7,4.99,17.99,PG-13
13655,2005-08-20 07:59:13.000,2005-08-22 12:04:13.000,CASTILLO,1,Lethbridge,VANISHING ROCKY,3,2.99,21.99,NC-17
13656,2005-08-20 08:01:07.000,2005-08-28 13:16:07.000,CURRIER,1,Lethbridge,PRINCESS GIANT,3,2.99,29.99,NC-17
13657,2005-08-20 08:01:39.000,2005-08-23 07:31:39.000,RALSTON,1,Lethbridge,GRINCH MASSAGE,7,4.99,25.99,R
13658,2005-08-20 08:02:22.000,2005-08-28 06:00:22.000,POINDEXTER,2,Woodridge,STAGECOACH ARMAGEDDON,5,4.99,25.99,R
13659,2005-08-20 08:05:52.000,2005-08-24 12:38:52.000,WESTMORELAND,1,Lethbridge,SHOCK CABIN,7,2.99,15.99,PG-13
13660,2005-08-20 08:05:56.000,2005-08-22 13:22:56.000,WATSON,1,Lethbridge,SUNRISE LEAGUE,3,4.99,19.99,PG-13
13661,2005-08-20 08:05:59.000,2005-08-29 12:15:59.000,SAUER,2,Woodridge,SWARM GOLD,4,0.99,12.99,PG-13
13662,2005-08-20 08:11:58.000,2005-08-26 13:34:58.000,ROUSH,1,Lethbridge,STONE FIRE,3,0.99,19.99,G
13663,2005-08-20 08:12:33.000,2005-08-27 03:23:33.000,WELCH,1,Lethbridge,SUNRISE LEAGUE,3,4.99,19.99,PG-13
13664,2005-08-20 08:18:36.000,2005-08-26 11:04:36.000,MAY,1,Lethbridge,SONS INTERVIEW,3,2.99,11.99,NC-17
13665,2005-08-20 08:19:20.000,2005-08-28 06:26:20.000,HOLT,1,Lethbridge,ANACONDA CONFESSIONS,3,0.99,9.99,R
13666,2005-08-20 08:20:19.000,2005-08-22 03:22:19.000,REA,1,Lethbridge,HOUSE DYNAMITE,7,2.99,13.99,R
13667,2005-08-20 08:25:34.000,2005-08-24 07:04:34.000,BARRETT,1,Lethbridge,STEERS ARMAGEDDON,6,4.99,16.99,PG
13668,2005-08-20 08:26:06.000,2005-08-25 05:52:06.000,FREEMAN,1,Lethbridge,SIMON NORTH,3,0.99,26.99,NC-17
13669,2005-08-20 08:26:32.000,2005-08-27 08:10:32.000,BYRD,1,Lethbridge,WON DARES,7,2.99,18.99,PG
13670,2005-08-20 08:27:01.000,2005-08-29 05:59:01.000,ROBERTSON,2,Woodridge,HOLY TADPOLE,6,0.99,20.99,R
13671,2005-08-20 08:27:03.000,2005-08-26 03:56:03.000,FIELDS,1,Lethbridge,FLATLINERS KILLER,5,2.99,29.99,G
13672,2005-08-20 08:27:27.000,2005-08-22 06:15:27.000,FIELDS,2,Woodridge,IDAHO LOVE,3,2.99,25.99,PG-13
13673,2005-08-20 08:27:30.000,2005-08-26 05:14:30.000,QUALLS,1,Lethbridge,BIRDCAGE CASPER,4,0.99,23.99,NC-17
13674,2005-08-20 08:30:54.000,2005-08-22 02:59:54.000,ADAMS,2,Woodridge,ROSES TREASURE,5,4.99,23.99,PG-13
13675,2005-08-20 08:32:51.000,2005-08-27 03:52:51.000,HARKINS,2,Woodridge,BIRDS PERDITION,5,4.99,15.99,G
13676,2005-08-20 08:33:21.000,2005-08-25 02:51:21.000,HAMILTON,2,Woodridge,PRIDE ALAMO,6,0.99,20.99,NC-17
13677,2005-08-20 08:34:41.000,2005-08-26 11:51:41.000,HARRIS,2,Woodridge,SWEETHEARTS SUSPECTS,3,0.99,13.99,G
13678,2005-08-20 08:38:24.000,2005-08-27 13:54:24.000,JORDON,2,Woodridge,DOWNHILL ENOUGH,3,0.99,19.99,G
13679,2005-08-20 08:39:34.000,2005-08-29 10:06:34.000,NGUYEN,1,Lethbridge,NOVOCAINE FLIGHT,4,0.99,11.99,G
13680,2005-08-20 08:44:06.000,2005-08-27 09:58:06.000,RAMIREZ,2,Woodridge,NEIGHBORS CHARADE,3,0.99,20.99,R
13681,2005-08-20 08:47:37.000,2005-08-27 09:47:37.000,SPEAR,2,Woodridge,PAYCHECK WAIT,4,4.99,27.99,PG-13
13682,2005-08-20 08:50:39.000,2005-08-21 09:05:39.000,KING,2,Woodridge,BEHAVIOR RUNAWAY,3,4.99,20.99,PG
13683,2005-08-20 08:54:55.000,2005-08-24 14:10:55.000,PEARSON,1,Lethbridge,GREASE YOUTH,7,0.99,20.99,G
13684,2005-08-20 08:55:53.000,2005-08-25 08:11:53.000,QUINTANILLA,1,Lethbridge,JEDI BENEATH,7,0.99,12.99,PG
13685,2005-08-20 08:57:11.000,2005-08-27 07:26:11.000,VARGAS,2,Woodridge,RIVER OUTLAW,4,0.99,29.99,PG-13
13686,2005-08-20 08:57:28.000,2005-08-24 07:21:28.000,KOWALSKI,2,Woodridge,CHISUM BEHAVIOR,5,4.99,25.99,G
13687,2005-08-20 08:57:51.000,2005-08-22 07:02:51.000,CHAMBERS,2,Woodridge,SHREK LICENSE,7,2.99,15.99,PG-13
13688,2005-08-20 08:59:38.000,2005-08-28 04:54:38.000,BURLESON,2,Woodridge,DOWNHILL ENOUGH,3,0.99,19.99,G
13689,2005-08-20 09:04:30.000,2005-08-22 05:38:30.000,MARK,1,Lethbridge,CONQUERER NUTS,4,4.99,14.99,G
13690,2005-08-20 09:07:27.000,2005-08-23 08:03:27.000,TUBBS,1,Lethbridge,SNATCH SLIPPER,6,4.99,15.99,PG
13691,2005-08-20 09:07:39.000,2005-08-28 15:03:39.000,CORNISH,2,Woodridge,CHOCOLAT HARRY,5,0.99,16.99,NC-17
13692,2005-08-20 09:07:52.000,2005-08-21 05:17:52.000,HOWARD,2,Woodridge,HOBBIT ALIEN,5,0.99,27.99,PG-13
13693,2005-08-20 09:11:42.000,2005-08-24 15:00:42.000,WALDROP,2,Woodridge,DANCING FEVER,6,0.99,25.99,G
13694,2005-08-20 09:13:23.000,2005-08-28 06:10:23.000,GRESHAM,1,Lethbridge,SILVERADO GOLDFINGER,4,4.99,11.99,PG
13695,2005-08-20 09:13:25.000,2005-08-27 11:51:25.000,FLEMING,2,Woodridge,PITY BOUND,5,4.99,19.99,NC-17
13696,2005-08-20 09:16:15.000,2005-08-21 03:33:15.000,VASQUEZ,1,Lethbridge,ENDING CROWDS,6,0.99,10.99,NC-17
13697,2005-08-20 09:21:08.000,2005-08-29 12:33:08.000,PRICE,1,Lethbridge,BENEATH RUSH,6,0.99,27.99,NC-17
13698,2005-08-20 09:24:26.000,2005-08-22 05:04:26.000,VARNEY,2,Woodridge,STAGECOACH ARMAGEDDON,5,4.99,25.99,R
13699,2005-08-20 09:26:14.000,2005-08-29 08:16:14.000,CLARK,2,Woodridge,STRANGERS GRAFFITI,4,4.99,22.99,R
13700,2005-08-20 09:26:17.000,2005-08-27 05:49:17.000,TERRY,1,Lethbridge,TYCOON GATHERING,3,4.99,17.99,G
13701,2005-08-20 09:27:05.000,2005-08-21 14:54:05.000,PFEIFFER,2,Woodridge,GILMORE BOILED,5,0.99,29.99,R
13702,2005-08-20 09:27:20.000,2005-08-29 15:04:20.000,HALE,1,Lethbridge,CITIZEN SHREK,7,0.99,18.99,G
13703,2005-08-20 09:29:35.000,2005-08-27 08:03:35.000,FULTZ,1,Lethbridge,KISS GLORY,5,4.99,11.99,PG-13
13704,2005-08-20 09:32:04.000,2005-08-23 14:29:04.000,JONES,2,Woodridge,ROLLERCOASTER BRINGING,5,2.99,13.99,PG-13
13705,2005-08-20 09:32:23.000,2005-08-21 13:51:23.000,REA,2,Woodridge,SINNERS ATLANTIS,7,2.99,19.99,PG-13
13706,2005-08-20 09:32:56.000,2005-08-28 05:22:56.000,WHITING,2,Woodridge,PARK CITIZEN,3,4.99,14.99,PG-13
13707,2005-08-20 09:33:58.000,2005-08-23 07:44:58.000,REID,1,Lethbridge,CONTACT ANONYMOUS,7,2.99,10.99,PG-13
13708,2005-08-20 09:34:07.000,2005-08-26 10:17:07.000,MCCOY,1,Lethbridge,JERK PAYCHECK,3,2.99,13.99,NC-17
13709,2005-08-20 09:34:51.000,2005-08-23 04:13:51.000,ELLINGTON,1,Lethbridge,TIMBERLAND SKY,3,0.99,13.99,G
13710,2005-08-20 09:35:20.000,2005-08-21 05:29:20.000,PURDY,2,Woodridge,COLDBLOODED DARLING,7,4.99,27.99,G
13711,2005-08-20 09:35:20.000,2005-08-28 09:06:20.000,MARTEL,1,Lethbridge,KRAMER CHOCOLATE,3,2.99,24.99,R
13712,2005-08-20 09:38:04.000,2005-08-21 06:10:04.000,WOFFORD,1,Lethbridge,DIRTY ACE,7,2.99,29.99,NC-17
13713,2006-02-14 15:16:03.000,,WADE,2,Woodridge,PHILADELPHIA WIFE,7,4.99,16.99,PG-13
13714,2005-08-20 09:41:09.000,2005-08-22 06:28:09.000,JIMENEZ,2,Woodridge,MISSION ZOOLANDER,3,4.99,26.99,PG-13
13715,2005-08-20 09:43:06.000,2005-08-27 10:22:06.000,LAMBERT,1,Lethbridge,DIARY PANIC,7,2.99,20.99,G
13716,2005-08-20 09:48:32.000,2005-08-26 07:20:32.000,TAN,2,Woodridge,ALONE TRIP,3,0.99,14.99,R
13717,2005-08-20 09:50:52.000,2005-08-28 11:32:52.000,FARNSWORTH,1,Lethbridge,GIANT TROOPERS,5,2.99,10.99,R
13718,2005-08-20 09:53:44.000,2005-08-29 13:46:44.000,MARTINEZ,2,Woodridge,ATTRACTION NEWTON,5,4.99,14.99,PG-13
13719,2006-02-14 15:16:03.000,,WHEELER,2,Woodridge,SEATTLE EXPECATIONS,4,4.99,18.99,PG-13
13720,2005-08-20 10:01:39.000,2005-08-27 08:26:39.000,MCCARTNEY,2,Woodridge,CONGENIALITY QUEST,6,0.99,21.99,PG-13
13721,2005-08-20 10:02:59.000,2005-08-24 07:02:59.000,RHODES,2,Woodridge,FIRE WOLVES,5,4.99,18.99,R
13722,2005-08-20 10:03:45.000,2005-08-25 04:26:45.000,ELLINGTON,1,Lethbridge,GAMES BOWFINGER,7,4.99,17.99,PG-13
13723,2005-08-20 10:05:30.000,2005-08-27 07:43:30.000,JORDAN,1,Lethbridge,BOUND CHEAPER,5,0.99,17.99,PG
13724,2005-08-20 10:07:28.000,2005-08-24 07:47:28.000,ROSS,2,Woodridge,ATTACKS HATE,5,4.99,21.99,PG-13
13725,2005-08-20 10:08:27.000,2005-08-28 06:52:27.000,KOWALSKI,1,Lethbridge,STEPMOM DREAM,7,4.99,9.99,NC-17
13726,2005-08-20 10:08:40.000,2005-08-23 14:58:40.000,JOHNSTON,2,Woodridge,JOON NORTHWEST,3,0.99,23.99,NC-17
13727,2005-08-20 10:08:53.000,2005-08-27 09:30:53.000,POWELL,1,Lethbridge,TROUBLE DATE,6,2.99,13.99,PG
13728,2005-08-20 10:11:07.000,2005-08-23 10:32:07.000,ROSE,1,Lethbridge,HOMICIDE PEACH,6,2.99,21.99,PG-13
13729,2005-08-20 10:17:08.000,2005-08-28 15:35:08.000,PULLEN,2,Woodridge,TITANS JERK,4,4.99,11.99,PG
13730,2005-08-20 10:17:09.000,2005-08-28 10:45:09.000,CORNISH,1,Lethbridge,EXPECATIONS NATURAL,5,4.99,26.99,PG-13
13731,2005-08-20 10:22:08.000,2005-08-21 12:04:08.000,ROBB,2,Woodridge,DRAGONFLY STRANGERS,6,4.99,19.99,NC-17
